meas,sec,art_dur_sec,status,d0,d1,oloc,section,sci_pitch,grace,even,even_target,dyn,dyn_target,tempo,tempo_target,note_id,loc,bar,src,src_meas,index
313,1768.1564,3.7647,144,52,14,3936,,E3,,,,,,,,n313_6E3w,3936,,gutim,313,
313,1768.1564,3.7647,144,54,14,3936,,F#3,,,,,,,,n313_6Fs3w,3936,,gutim,313,
,,,,,,,7238,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,314,,,
314,1775.2152,0.1121,144,89,2,3937,,F6,,,,,,,,n314_1F6t_0,3937,,gutim,314,
314,1775.2152,2.8235,144,27,5,3937,,D#1,,,,,,,,n314_6Ds1h,3937,,gutim,314,
314,1775.2152,2.8235,144,52,20,3937,,E3,,,,,,,,n314_6E3h,3937,,gutim,314,
314,1775.2152,2.8235,144,54,14,3937,,F#3,,,,,,,,n314_6Fs3h,3937,,gutim,314,
314,1775.3331,0.0742,144,61,2,3938,,C#4,,,,,,,,n314_1Cs4t,3938,,gutim,314,
314,1775.4113,0.0742,144,74,2,3939,,D5,,,,,,,,n314_1D5t,3939,,gutim,314,
314,1775.4894,0.1121,144,73,2,3940,,C#5,,,,,,,,n314_1Cs5t,3940,,gutim,314,
314,1775.6074,0.1121,144,57,2,3941,,A3,,,,,,,,n314_1A3x,3941,,gutim,314,
314,1775.7253,0.0742,144,86,2,3942,,D6,,,,,,,,n314_1D6t_0,3942,,gutim,314,
314,1775.8034,0.0742,144,89,2,3943,,F6,,,,,,,,n314_1F6t_1,3943,,gutim,314,
314,1775.8034,0.0699,144,75,2,3943,,D#5,,,,,,,,n314_5Ds5x,3943,,gutim,314,
314,1775.877,0.0699,144,83,2,3944,,B5,,,,,,,,n314_5B5x_0,3944,,gutim,314,
314,1775.8816,0.0742,144,86,2,3945,,D6,,,,,,,,n314_1D6t_1,3945,,gutim,314,
314,1775.9505,0.0699,144,84,2,3946,,C6,,,,,,,,n314_5C6x,3946,,gutim,314,
314,1775.9597,0.0742,144,92,2,3947,,G#6,,,,,,,,n314_1Gs6t_0,3947,,gutim,314,
314,1776.024,0.0699,144,83,2,3948,,B5,,,,,,,,n314_5B5x_1,3948,,gutim,314,
314,1776.0378,0.1121,144,85,2,3949,,C#6,,,,,,,,n314_1Cs6t,3949,,gutim,314,
314,1776.0975,0.2096,144,79,2,3950,,G5,,,,,,,,n314_5G5t,3950,,gutim,314,
314,1776.1558,0.0742,144,81,2,3951,,A5,,,,,,,,n314_1A5t,3951,,gutim,314,
314,1776.2339,0.0742,144,86,2,3952,,D6,,,,,,,,n314_1D6t_2,3952,,gutim,314,
314,1776.312,0.0742,144,92,2,3953,,G#6,,,,,,,,n314_1Gs6t_1,3953,,gutim,314,
314,1776.3181,0.0699,144,78,2,3954,,F#5,,,,,,,,n314_5Fs5x,3954,,gutim,314,
,,,,,,,,,,,,,,,,,,315,,,
315,1778.7446,2.8235,144,27,14,3955,,D#1,,,,,,,,n315_6Ds1h,3955,,gutim,315,
315,1778.7446,2.8235,144,52,14,3955,,E3,,,,,,,,n315_6E3h,3955,,gutim,315,
315,1778.7446,2.8235,144,54,14,3955,,F#3,,,,,,,,n315_6Fs3h,3955,,gutim,315,
315,1779.9211,0.1397,144,87,2,3956,,D#6,,,,,,,,n315_5Ds6t_0,3956,,gutim,315,
315,1779.9992,0.0742,144,98,2,3957,,D7,,,,,,,,n315_1D7t_0,3957,,gutim,315,
315,1780.0681,0.1397,144,95,2,3958,,B6,,,,,,,,n315_5B6t_0,3958,,gutim,315,
315,1780.0773,0.0742,144,101,2,3959,,F7,,,,,,,,n315_1F7t_0,3959,,gutim,315,
315,1780.1555,0.0742,144,98,2,3960,,D7,,,,,,,,n315_1D7t_1,3960,,gutim,315,
315,1780.2152,0.0931,144,96,2,3961,,C7,,,,,,,,n315_5C7t_0,3961,,gutim,315,
315,1780.2336,0.0742,144,101,2,3962,,F7,,,,,,,,n315_1F7t_1,3962,,gutim,315,
315,1780.3117,0.0742,144,98,2,3963,,D7,,,,,,,,n315_1D7t_2,3963,,gutim,315,
315,1780.3132,0.0931,144,95,2,3964,,B6,,,,,,,,n315_5B6t_1,3964,,gutim,315,
315,1780.3898,0.1121,144,104,2,3965,,G#7,,,,,,,,n315_1Gs7t_0,3965,,gutim,315,
315,1780.4113,0.0931,144,96,2,3966,,C7,,,,,,,,n315_5C7t_1,3966,,gutim,315,
315,1780.5078,0.0742,144,97,2,3967,,C#7,,,,,,,,n315_1Cs7t_0,3967,,gutim,315,
315,1780.5093,0.0931,144,95,2,3967,,B6,,,,,,,,n315_5B6t_2,3967,,gutim,315,
315,1780.5859,0.0742,144,104,2,3968,,G#7,,,,,,,,n315_1Gs7t_1,3968,,gutim,315,
315,1780.6074,0.0931,144,96,2,3969,,C7,,,,,,,,n315_5C7t_2,3969,,gutim,315,
315,1780.664,0.1121,144,97,2,3970,,C#7,,,,,,,,n315_1Cs7t_1,3970,,gutim,315,
315,1780.7054,0.0931,144,95,2,3971,,B6,,,,,,,,n315_5B6t_3,3971,,gutim,315,
315,1780.782,0.1121,144,93,2,3972,,A6,,,,,,,,n315_1A6t,3972,,gutim,315,
315,1780.8034,0.1397,144,91,2,3973,,G6,,,,,,,,n315_5G6t,3973,,gutim,315,
315,1780.8999,0.0742,144,98,2,3974,,D7,,,,,,,,n315_1D7t_3,3974,,gutim,315,
315,1780.9505,0.1397,144,78,2,3975,,F#5,,,,,,,,n315_5Fs5t,3975,,gutim,315,
315,1780.9781,0.1121,144,104,2,3976,,G#7,,,,,,,,n315_1Gs7t_2,3976,,gutim,315,
315,1781.096,0.0742,144,98,2,3977,,D7,,,,,,,,n315_1D7t_4,3977,,gutim,315,
315,1781.0975,0.0931,144,90,2,3978,,F#6,,,,,,,,n315_5Fs6t_0,3978,,gutim,315,
315,1781.1741,0.1484,144,97,2,3979,,C#7,,,,,,,,n315_1Cs7s,3979,,gutim,315,
315,1781.1956,0.0931,144,87,2,3980,,D#6,,,,,,,,n315_5Ds6t_1,3980,,gutim,315,
315,1781.2936,0.0931,144,90,2,3981,,F#6,,,,,,,,n315_5Fs6t_1,3981,,gutim,315,
315,1781.3304,0.0742,144,104,2,3982,,G#7,,,,,,,,n315_1Gs7t_3,3982,,gutim,315,
315,1781.4085,0.1484,144,93,2,3983,,A6,,,,,,,,n315_1A6s,3983,,gutim,315,
,,,,,,,,,,,,,,,,,,316,,,
316,1783.4505,2.8235,144,27,14,3984,,D#1,,,,,,,,n316_6Ds1h,3984,,gutim,316,
316,1783.4505,2.8235,144,52,14,3984,,E3,,,,,,,,n316_6E3h,3984,,gutim,316,
316,1783.4505,2.8235,144,54,14,3984,,F#3,,,,,,,,n316_6Fs3h,3984,,gutim,316,
316,1785.8034,0.0931,144,86,2,3985,,D6,,,,,,,,n316_5D6t_0,3985,,gutim,316,
316,1785.9015,0.0931,144,89,2,3986,,F6,,,,,,,,n316_5F6t_0,3986,,gutim,316,
316,1785.9214,0.1121,144,99,2,3987,,D#7,,,,,,,,n316_1Ds7t,3987,,gutim,316,
316,1785.9995,0.0626,144,86,2,3988,,D6,,,,,,,,n316_5D6t_1,3988,,gutim,316,
316,1786.0393,0.1121,144,107,2,3989,,B7,,,,,,,,n316_1B7t_0,3989,,gutim,316,
316,1786.0654,0.0626,144,89,2,3990,,F6,,,,,,,,n316_5F6t_1,3990,,gutim,316,
316,1786.1313,0.0626,144,86,2,3991,,D6,,,,,,,,n316_5D6t_2,3991,,gutim,316,
316,1786.1573,0.1121,144,108,2,3992,,C8,,,,,,,,n316_1C8t_0,3992,,gutim,316,
316,1786.1971,0.0931,144,89,2,3993,,F6,,,,,,,,n316_5F6t_2,3993,,gutim,316,
316,1786.2752,0.0742,144,107,2,3994,,B7,,,,,,,,n316_1B7t_1,3994,,gutim,316,
316,1786.2952,0.0931,144,92,2,3995,,G#6,,,,,,,,n316_5Gs6t_0,3995,,gutim,316,
316,1786.3534,0.0742,144,108,2,3996,,C8,,,,,,,,n316_1C8t_1,3996,,gutim,316,
316,1786.3932,0.0931,144,85,2,3997,,C#6,,,,,,,,n316_5Cs6t_0,3997,,gutim,316,
316,1786.4315,0.0742,144,107,2,3998,,B7,,,,,,,,n316_1B7t_2,3998,,gutim,316,
316,1786.4912,0.0626,144,92,2,3999,,G#6,,,,,,,,n316_5Gs6t_1,3999,,gutim,316,
316,1786.5096,0.0742,144,108,2,4000,,C8,,,,,,,,n316_1C8t_2,4000,,gutim,316,
316,1786.5571,0.0626,144,85,2,4001,,C#6,,,,,,,,n316_5Cs6t_1,4001,,gutim,316,
316,1786.5877,0.0742,144,107,2,4002,,B7,,,,,,,,n316_1B7t_3,4002,,gutim,316,
316,1786.623,0.1557,144,92,2,4003,,G#6,,,,,,,,n316_5Gs6t_2,4003,,gutim,316,
316,1786.6659,0.0742,144,108,2,4004,,C8,,,,,,,,n316_1C8t_3,4004,,gutim,316,
316,1786.744,0.0742,144,107,2,4005,,B7,,,,,,,,n316_1B7t_4,4005,,gutim,316,
316,1786.7869,0.1863,144,73,2,4006,,C#5,,,,,,,,n316_5Cs5s,4006,,gutim,316,
316,1786.8221,0.1121,144,103,2,4007,,G7,,,,,,,,n316_1G7t_0,4007,,gutim,316,
316,1786.9401,0.1121,144,102,14,4008,,F#7,,,,,,,,n316_1Fs7x,4008,,gutim,316,
316,1786.983,0.0626,144,69,14,4009,,A4,,,,,,,,n316_5A4t,4009,,gutim,316,
316,1787.0442,0.0626,144,101,14,4010,,F7,,,,,,,,n316_5F7t_0,4010,,gutim,316,
316,1787.058,0.0742,144,107,14,4011,,B7,,,,,,,,n316_1B7t_5,4011,,gutim,316,
316,1787.1101,0.0626,144,98,14,4012,,D7,,,,,,,,n316_5D7t,4012,,gutim,316,
316,1787.1362,0.1121,144,103,14,4013,,G7,,,,,,,,n316_1G7t_1,4013,,gutim,316,
316,1787.176,0.0931,144,101,14,4014,,F7,,,,,,,,n316_5F7t_1,4014,,gutim,316,
316,1787.2541,0.1121,144,90,14,4015,,F#6,,,,,,,,n316_1Fs6x,4015,,gutim,316,
316,1787.274,0.0931,144,104,14,4016,,G#7,,,,,,,,n316_5Gs7t_0,4016,,gutim,316,
316,1787.3721,0.0742,144,87,14,4017,,D#6,,,,,,,,n316_1Ds6t,4017,,gutim,316,
316,1787.3721,0.0626,144,85,14,4017,,C#6,,,,,,,,n316_5Cs6t_2,4017,,gutim,316,
316,1787.4379,0.0626,144,104,14,4018,,G#7,,,,,,,,n316_5Gs7t_1,4018,,gutim,316,
316,1787.4502,0.1121,144,95,14,4019,,B6,,,,,,,,n316_1B6t,4019,,gutim,316,
316,1787.5038,0.0626,144,97,14,4020,,C#7,,,,,,,,n316_5Cs7t,4020,,gutim,316,
316,1787.5681,0.1121,144,91,14,4021,,G6,,,,,,,,n316_1G6t,4021,,gutim,316,
,,,,,,,,,,,,,,,,,,317,,,
317,1788.1564,0.0742,144,87,5,4022,,D#6,,,,,,,,n317_1Ds6t_0,4022,,gutim,317,
317,1788.1564,0.9412,144,52,14,4022,,E3,,,,,,,,n317_6E3q,4022,,gutim,317,
317,1788.1564,0.9412,144,54,14,4022,,F#3,,,,,,,,n317_6Fs3q,4022,,gutim,317,
317,1788.1564,0.9412,144,86,14,4022,,D6,,,,,,,,n317_6D6q,4022,,gutim,317,
317,1788.2345,0.0742,144,90,5,4023,,F#6,,,,,,,,n317_1Fs6t_0,4023,,gutim,317,
317,1788.3126,0.1295,144,95,5,4024,,B6,,,,,,,,n317_1B6t_0,4024,,gutim,317,
317,1788.449,0.0931,144,96,5,4025,,C7,,,,,,,,n317_1C7x_0,4025,,gutim,317,
317,1788.4505,0.0931,144,85,5,4025,,C#6,,,,,,,,n317_5Cs6t_0,4025,,gutim,317,
317,1788.547,0.1121,144,91,5,4026,,G6,,,,,,,,n317_1G6t_0,4026,,gutim,317,
317,1788.5485,0.0931,144,92,5,4027,,G#6,,,,,,,,n317_5Gs6t,4027,,gutim,317,
317,1788.6466,0.0931,144,85,5,4028,,C#6,,,,,,,,n317_5Cs6t_1,4028,,gutim,317,
317,1788.665,0.0742,144,90,5,4029,,F#6,,,,,,,,n317_1Fs6t_1,4029,,gutim,317,
317,1788.7431,0.0742,144,96,5,4030,,C7,,,,,,,,n317_1C7t_0,4030,,gutim,317,
317,1788.7446,0.1863,144,69,5,4030,,A4,,,,,,,,n317_5A4s_0,4030,,gutim,317,
317,1788.8212,0.0742,144,87,5,4031,,D#6,,,,,,,,n317_1Ds6t_1,4031,,gutim,317,
317,1788.8993,0.0742,144,96,5,4032,,C7,,,,,,,,n317_1C7t_1,4032,,gutim,317,
317,1788.9407,0.0931,144,89,5,4033,,F6,,,,,,,,n317_5F6t_0,4033,,gutim,317,
317,1788.9775,0.1121,144,91,5,4034,,G6,,,,,,,,n317_1G6t_1,4034,,gutim,317,
317,1789.0387,0.0931,144,74,5,4035,,D5,,,,,,,,n317_5D5t_0,4035,,gutim,317,
317,1789.0954,0.0742,144,90,5,4036,,F#6,,,,,,,,n317_1Fs6t_2,4036,,gutim,317,
317,1789.1368,0.0931,144,89,5,4037,,F6,,,,,,,,n317_5F6t_1,4037,,gutim,317,
317,1789.1735,0.0742,144,96,5,4038,,C7,,,,,,,,n317_1C7t_2,4038,,gutim,317,
317,1789.2348,0.0931,144,74,5,4039,,D5,,,,,,,,n317_5D5t_1,4039,,gutim,317,
317,1789.2517,0.521,144,87,5,4040,,D#6,,,,,,,,n317_1Ds6t_2,4040,,gutim,317,
317,1789.3328,0.9412,144,60,5,4041,,C4,,,,,,,,n317_6C4q_0,4041,,gutim,317,
317,1789.8001,0.0742,144,75,5,4042,,D#5,,,,,,,,n317_1Ds5t,4042,,gutim,317,
317,1789.8782,0.0742,144,95,5,4043,,B6,,,,,,,,n317_1B6t_1,4043,,gutim,317,
317,1789.9563,0.0742,144,108,5,4044,,C8,,,,,,,,n317_1C8t_0,4044,,gutim,317,
317,1790.0344,0.0742,144,95,5,4045,,B6,,,,,,,,n317_1B6t_2,4045,,gutim,317,
317,1790.0681,0.0699,144,98,5,4046,,D7,,,,,,,,n317_5D7x_0,4046,,gutim,317,
317,1790.1126,0.0742,144,108,5,4047,,C8,,,,,,,,n317_1C8t_1,4047,,gutim,317,
317,1790.1417,0.0699,144,101,5,4048,,F7,,,,,,,,n317_5F7x_0,4048,,gutim,317,
317,1790.1907,0.0742,144,95,5,4049,,B6,,,,,,,,n317_1B6t_3,4049,,gutim,317,
317,1790.2152,0.0699,144,98,5,4050,,D7,,,,,,,,n317_5D7x_1,4050,,gutim,317,
317,1790.2688,0.1121,144,91,5,4051,,G6,,,,,,,,n317_1G6t_2,4051,,gutim,317,
317,1790.2887,0.0699,144,101,5,4052,,F7,,,,,,,,n317_5F7x_1,4052,,gutim,317,
317,1790.3623,0.0699,144,98,5,4053,,D7,,,,,,,,n317_5D7x_2,4053,,gutim,317,
317,1790.3868,0.5588,144,96,5,4054,,C7,,,,,,,,n317_1C7t_3,4054,,gutim,317,
317,1790.4358,0.0699,144,104,5,4055,,G#7,,,,,,,,n317_5Gs7x,4055,,gutim,317,
317,1790.8034,0.4191,144,85,5,4056,,C#6,,,,,,,,n317_5Cs6s,4056,,gutim,317,
317,1790.975,0.1121,144,79,5,4057,,G5,,,,,,,,n317_1G5t_0,4057,,gutim,317,
317,1791.093,0.1121,144,66,5,4058,,F#4,,,,,,,,n317_1Fs4t_0,4058,,gutim,317,
317,1791.2109,0.0742,144,83,5,4059,,B5,,,,,,,,n317_1B5t_0,4059,,gutim,317,
317,1791.2446,0.4191,144,69,5,4060,,A4,,,,,,,,n317_5A4s_1,4060,,gutim,317,
317,1791.289,0.0742,144,79,5,4061,,G5,,,,,,,,n317_1G5t_1,4061,,gutim,317,
317,1791.3672,0.0742,144,78,5,4062,,F#5,,,,,,,,n317_1Fs5t,4062,,gutim,317,
317,1791.4453,0.0742,144,83,5,4063,,B5,,,,,,,,n317_1B5t_1,4063,,gutim,317,
317,1791.5234,0.0742,144,96,5,4064,,C7,,,,,,,,n317_1C7t_4,4064,,gutim,317,
317,1791.6015,0.0742,144,83,5,4065,,B5,,,,,,,,n317_1B5t_2,4065,,gutim,317,
317,1791.6797,0.0742,144,79,5,4066,,G5,,,,,,,,n317_1G5t_2,4066,,gutim,317,
317,1791.6858,0.5588,144,73,5,4067,,C#5,,,,,,,,n317_5Cs5e,4067,,gutim,317,
317,1791.7578,0.0742,144,66,5,4068,,F#4,,,,,,,,n317_1Fs4t_1,4068,,gutim,317,
317,1791.8359,0.0742,144,79,5,4069,,G5,,,,,,,,n317_1G5t_3,4069,,gutim,317,
317,1791.914,0.1121,144,66,5,4070,,F#4,,,,,,,,n317_1Fs4t_2,4070,,gutim,317,
317,1792.032,0.0742,144,63,5,4071,,D#4,,,,,,,,n317_1Ds4t,4071,,gutim,317,
317,1792.1101,0.0742,144,71,5,4072,,B4,,,,,,,,n317_1B4t,4072,,gutim,317,
317,1792.1882,0.0742,144,84,5,4073,,C6,,,,,,,,n317_1C6t,4073,,gutim,317,
317,1792.2664,0.1121,144,67,5,4074,,G4,,,,,,,,n317_1G4t,4074,,gutim,317,
317,1792.274,0.2794,144,69,5,4075,,A4,,,,,,,,n317_5A4s_2,4075,,gutim,317,
317,1792.274,0.1863,144,54,8,4075,,F#3,,,,,,,,n317_6Fs3s,4075,,gutim,317,
317,1792.3843,0.454,144,66,5,4076,,F#4,,,,,,,,n317_1Fs4e,4076,,gutim,317,
317,1792.4701,0.1863,144,57,9,4077,,A3,,,,,,,,n317_6A3s,4077,,gutim,317,
317,1792.5681,1.1765,144,45,22,4078,,A2,,,,,,,,n317_5A2s,4078,,gutim,317,
317,1792.6662,0.1863,144,65,11,4079,,F4,,,,,,,,n317_6F4s,4079,,gutim,317,
317,1792.8623,1.9535,144,60,5,4080,,C4,,,,,,,,n317_6C4t,4080,,gutim,317,
317,1792.9603,1.8751,144,76,5,4081,,E5,,,,,,,,n317_6E5s_0,4081,,gutim,317,
,,,,,,,,,,,,,,,,,,318,,,
318,1795.3042,0.06,144,60,14,4082,,C4,g,,,,,,,ng318_5C4e,4082,,gutim,318,
,,,,,,,7240,,,,,,,,,,,,gutim,,
318,1795.3792,1.0909,144,95,20,4083,,B6,,,,,,,,n318_1B6q_0,4083,,gutim,318,
318,1795.3792,1.7273,144,67,14,4083,,G4,,,,,,,,n318_5G4q,4083,,gutim,318,
318,1796.7428,1.0909,144,62,20,4084,,D4,,,,,,,,n318_1D4q,4084,,gutim,318,
318,1796.7428,1.0909,144,95,20,4084,,B6,,,,,,,,n318_1B6q_1,4084,,gutim,318,
318,1797.1974,0.3636,144,52,15,4085,,E3,,,,,,,,n318_5E3e,4085,,gutim,318,
318,1798.1064,0.1364,144,29,15,4086,,F1,,,,,,,,n318_1F1t_0,4086,,gutim,318,
318,1798.1064,0.1364,144,62,15,4086,,D4,,,,,,,,n318_1D4t_0,4086,,gutim,318,
318,1798.2769,0.1364,144,29,15,4087,,F1,,,,,,,,n318_1F1t_1,4087,,gutim,318,
318,1798.2769,0.1364,144,54,15,4087,,F#3,,,,,,,,n318_1Fs3t,4087,,gutim,318,
318,1798.2769,0.1364,144,62,15,4087,,D4,,,,,,,,n318_1D4t_1,4087,,gutim,318,
318,1798.4474,0.8182,144,82,15,4088,,Bb5,,,,,,,,n318_1Bb5e,4088,,gutim,318,
318,1798.4474,0.8182,144,95,15,4088,,B6,,,,,,,,n318_1B6e,4088,,gutim,318,
318,1798.7883,0.0909,144,32,14,4089,,G#1,,,,,,,,n318_5Gs1t_0,4089,,gutim,318,
318,1798.9019,0.0909,144,25,15,4090,,C#1,,,,,,,,n318_5Cs1t_0,4090,,gutim,318,
318,1799.0155,0.1364,144,32,16,4091,,G#1,,,,,,,,n318_5Gs1t_1,4091,,gutim,318,
318,1799.186,0.1364,144,60,17,4092,,C4,,,,,,,,n318_5C4t_0,4092,,gutim,318,
318,1799.3564,0.0909,144,25,18,4093,,C#1,,,,,,,,n318_5Cs1t_1,4093,,gutim,318,
318,1799.3564,0.0909,144,32,18,4093,,G#1,,,,,,,,n318_5Gs1t_2,4093,,gutim,318,
318,1799.3564,0.0909,144,60,18,4093,,C4,,,,,,,,n318_5C4t_1,4093,,gutim,318,
318,1799.6405,0.1364,144,25,20,4094,,C#1,,,,,,,,n318_5Cs1t_2,4094,,gutim,318,
318,1799.6405,0.1364,144,32,20,4094,,G#1,,,,,,,,n318_5Gs1t_3,4094,,gutim,318,
318,1799.6405,0.1364,144,60,20,4094,,C4,,,,,,,,n318_5C4t_2,4094,,gutim,318,
318,1799.9246,0.0909,144,82,11,4095,,Bb5,,,,,,,,n318_1Bb5t,4095,,gutim,318,
318,1799.9246,0.0909,144,95,11,4095,,B6,,,,,,,,n318_1B6t,4095,,gutim,318,
318,1799.9246,0.1818,144,54,11,4095,,F#3,,,,,,,,n318_5Fs3s,4095,,gutim,318,
318,1799.9246,0.1818,144,62,11,4095,,D4,,,,,,,,n318_5D4s,4095,,gutim,318,
318,1800.0383,0.0909,144,91,14,4096,,G6,,,,,,,,n318_1G6t,4096,,gutim,318,
318,1800.1519,0.0909,144,84,15,4097,,C6,,,,,,,,n318_1C6t_0,4097,,gutim,318,
318,1800.2655,0.0909,144,76,16,4098,,E5,,,,,,,,n318_1E5t,4098,,gutim,318,
318,1800.3792,0.0909,144,49,17,4099,,C#3,,,,,,,,n318_1Cs3t_0,4099,,gutim,318,
318,1800.4928,0.0909,144,56,18,4100,,G#3,,,,,,,,n318_1Gs3t,4100,,gutim,318,
318,1800.6064,0.0909,144,84,19,4101,,C6,,,,,,,,n318_1C6t_1,4101,,gutim,318,
318,1800.7201,0.0909,144,49,20,4102,,C#3,,,,,,,,n318_1Cs3t_1,4102,,gutim,318,
318,1800.8201,0.0712,144,72,14,4103,,C5,g,,,,,,,ng318_1C5e,4103,,gutim,318,
318,1800.8951,0.0712,144,79,14,4104,,G5,g,,,,,,,ng318_1G5e,4104,,gutim,318,
318,1800.9701,0.0712,144,37,15,4105,,Db2,g,,,,,,,ng318_1Db2e,4105,,gutim,318,
318,1800.9701,0.06,144,29,15,4105,,F1,g,,,,,,,ng318_5F1e,4105,,gutim,318,
318,1801.0451,0.2159,144,64,11,4106,,E4,,,,,,,,n318_1E4s,4106,,gutim,318,
318,1801.0451,0.2727,144,71,11,4106,,B4,,,,,,,,n318_5B4s,4106,,gutim,318,
318,1801.2724,0.3636,144,44,10,4107,,G#2,,,,,,,,n318_1Gs2e,4107,,gutim,318,
318,1801.2724,0.3636,144,64,10,4107,,E4,,,,,,,,n318_1E4e,4107,,gutim,318,
318,1801.386,0.2727,144,50,10,4108,,D3,,,,,,,,n318_5D3s,4108,,gutim,318,
318,1801.7269,1.0909,144,29,9,4109,,F1,,,,,,,,n318_5F1e_0,4109,,gutim,318,
318,1803.0905,0.1364,144,29,6,4110,,F1,,,,,,,,n318_5F1t,4110,,gutim,318,
318,1803.0905,0.1364,144,38,6,4110,,D2,,,,,,,,n318_5D2t,4110,,gutim,318,
318,1803.0905,0.1364,144,71,6,4110,,B4,,,,,,,,n318_5B4t,4110,,gutim,318,
318,1803.261,0.1364,144,58,6,4111,,Bb3,,,,,,,,n318_5Bb3t_0,4111,,gutim,318,
318,1803.4314,0.1364,144,30,5,4112,,Gb1,,,,,,,,n318_5Gb1t,4112,,gutim,318,
318,1803.6019,0.1364,144,58,5,4113,,Bb3,,,,,,,,n318_5Bb3t_1,4113,,gutim,318,
,,,,,,,,,,,,,,,,,,319,,,
319,1803.7724,0.4318,144,71,14,4114,,B4,,,,,,,,n319_1B4e_0,4114,,gutim,319,
319,1803.7724,0.2159,144,29,14,4114,,F1,,,,,,,,n319_5F1s_0,4114,,gutim,319,
319,1803.7724,0.2159,144,38,14,4114,,D2,,,,,,,,n319_5D2s_0,4114,,gutim,319,
319,1803.9996,0.4318,144,30,8,4115,,Gb1,,,,,,,,n319_5Gb1e_0,4115,,gutim,319,
319,1804.2269,0.2159,144,58,5,4116,,Bb3,,,,,,,,n319_1Bb3s_0,4116,,gutim,319,
319,1804.4542,0.2598,144,40,8,4117,,E2,,,,,,,,n319_5E2s_0,4117,,gutim,319,
319,1804.5909,0.388,144,59,8,4118,,B3,,,,,,,,n319_1B3s,4118,,gutim,319,
319,1804.7276,0.1299,144,31,8,4119,,G1,,,,,,,,n319_5G1t,4119,,gutim,319,
319,1804.8643,0.2581,144,34,8,4120,,Bb1,,,,,,,,n319_5Bb1s,4120,,gutim,319,
319,1804.8643,0.2581,144,40,8,4120,,E2,,,,,,,,n319_5E2s_1,4120,,gutim,319,
319,1804.9993,0.1299,144,75,8,4121,,Eb5,,,,,,,,n319_1Eb5t,4121,,gutim,319,
319,1806.4996,0.0426,144,58,20,4122,,Bb3,,,,,,,,n319_1Bb3t,4122,,gutim,319,
319,1806.4996,0.1364,144,71,20,4122,,B4,,,,,,,,n319_1B4t,4122,,gutim,319,
319,1806.4996,0.0426,144,29,20,4122,,F1,,,,,,,,n319_5F1t,4122,,gutim,319,
319,1806.4996,0.1364,144,30,20,4122,,Gb1,,,,,,,,n319_5Gb1t,4122,,gutim,319,
319,1806.4996,0.1364,144,38,20,4122,,D2,,,,,,,,n319_5D2t,4122,,gutim,319,
319,1806.6701,0.4091,144,58,20,4123,,Bb3,,,,,,,,n319_1Bb3s_1,4123,,gutim,319,
319,1806.6701,0.4091,144,71,20,4123,,B4,,,,,,,,n319_1B4s_0,4123,,gutim,319,
319,1806.6701,0.4091,144,29,20,4123,,F1,,,,,,,,n319_5F1s_1,4123,,gutim,319,
319,1806.6701,0.4091,144,30,20,4123,,Gb1,,,,,,,,n319_5Gb1s_0,4123,,gutim,319,
319,1806.6701,0.4091,144,38,20,4123,,D2,,,,,,,,n319_5D2s_1,4123,,gutim,319,
319,1807.3519,0.6818,144,58,14,4124,,Bb3,,,,,,,,n319_1Bb3s_2,4124,,gutim,319,
319,1807.3519,0.6818,144,71,14,4124,,B4,,,,,,,,n319_1B4s_1,4124,,gutim,319,
319,1807.3519,0.6818,144,29,14,4124,,F1,,,,,,,,n319_5F1s_2,4124,,gutim,319,
319,1807.3519,0.6818,144,30,14,4124,,Gb1,,,,,,,,n319_5Gb1s_1,4124,,gutim,319,
319,1807.3519,0.6818,144,38,14,4124,,D2,,,,,,,,n319_5D2s_2,4124,,gutim,319,
319,1808.3746,0.5455,144,58,8,4125,,Bb3,,,,,,,,n319_1Bb3e,4125,,gutim,319,
319,1808.3746,0.5455,144,71,8,4125,,B4,,,,,,,,n319_1B4e_1,4125,,gutim,319,
319,1808.3746,0.5455,144,29,8,4125,,F1,,,,,,,,n319_5F1e,4125,,gutim,319,
319,1808.3746,0.5455,144,30,8,4125,,Gb1,,,,,,,,n319_5Gb1e_1,4125,,gutim,319,
319,1808.3746,0.5455,144,38,8,4125,,D2,,,,,,,,n319_5D2e,4125,,gutim,319,
319,1809.0564,2.3182,144,46,8,4126,,Bb2,,,,,,,,n319_5Bb2t,4126,,gutim,319,
,,,,,,,7241,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,320,,,
320,1811.9542,0.6548,144,83,8,4127,,B5,,,,,,,,n320_1B5e_0,4127,,gutim,320,
320,1812.7727,0.4361,144,29,8,4128,,F1,,,,,,,,n320_1F1e_0,4128,,gutim,320,
320,1813.3178,0.6548,144,62,8,4129,,D4,,,,,,,,n320_1D4e,4129,,gutim,320,
320,1813.3178,0.6548,144,83,8,4129,,B5,,,,,,,,n320_1B5e_1,4129,,gutim,320,
320,1814.1364,0.4361,144,29,8,4130,,F1,,,,,,,,n320_1F1e_1,4130,,gutim,320,
320,1814.6814,0.6548,144,41,8,4131,,F2,,,,,,,,n320_5F2e,4131,,gutim,320,
